game,word,score,fallback
1440,egypt,4,False
1441,eider,7,False
1442,eight,3,False
1443,eisen,5,False
1444,eject,4,False
1445,eland,3,False
1446,elate,7,False
1447,elbow,4,False
1448,elder,4,False
1449,elead,5,False
1450,elect,3,False
1451,elegy,4,False
1452,elemi,4,False
1453,eleve,6,False
1454,elfin,3,False
1455,elief,4,False
1456,eliot,5,False
1457,elite,5,False
1458,elmos,4,False
1459,eloge,4,False
1460,elope,5,False
1461,elops,4,False
1462,elude,5,False
1463,elver,5,False
1464,elves,5,False
1465,embay,5,False
1466,embed,3,False
1467,ember,4,False
1468,emery,5,False
1469,emile,5,False
1470,emmer,5,False
1471,emmet,5,False
1472,emply,4,False
1473,empta,5,False
1474,empty,5,False
1475,enact,3,False
1476,ename,4,False
1477,enate,6,False
1478,enbas,4,False
1479,ended,5,False
1480,endow,5,False
1481,endue,5,False
1482,enema,5,False
1483,enemy,5,False
1484,enets,5,False
1485,enjoy,4,False
1486,enlil,4,False
1487,ennui,5,False
1488,ensis,5,False
1489,ensue,5,False
1490,enter,5,False
1491,entre,4,False
1492,entry,4,False
1493,envoy,5,False
1494,eolus,4,False
1495,eosin,4,False
1496,epact,4,False
1497,ephah,3,False
1498,ephor,3,False
1499,epoch,2,False
1500,epode,6,False
1501,epona,4,False
1502,epoxy,5,False
1503,eppur,5,False
1504,epsom,5,False
1505,equal,5,False
1506,equip,5,False
1507,equus,5,False
1508,erase,5,False
1509,erato,3,False
1510,erect,5,False
1511,ergot,4,False
1512,erica,3,False
1513,erode,6,False
1514,erose,5,False
1515,erous,5,False
1516,error,5,False
1517,erste,5,False
1518,eruca,4,False
1519,erunt,5,False
1520,espri,5,False
1521,essay,5,False
1522,essen,5,False
1523,ester,6,False
1524,estop,5,False
1525,etage,5,False
1526,ether,5,False
1527,ethic,3,False
1528,ethos,5,False
1529,ethyl,5,False
1530,etude,5,False
1531,eundo,4,False
1532,evade,5,False
1533,event,5,False
1534,evert,7,False
1535,every,7,False
1536,evict,4,False
1537,evoke,5,False
1538,evove,6,False
1539,exact,5,False
1540,exalt,4,False
1541,excel,4,False
1542,exegi,5,False
1543,exert,7,False
1544,exile,6,False
1545,exist,5,False
1546,exode,7,False
1547,expel,6,False
1548,extol,5,False
1549,extra,5,False
1550,exude,6,False
1551,exult,4,False
1552,faber,4,False
1553,fable,3,False
1554,faced,2,False
1555,facer,3,False
1556,faces,4,False
1557,facet,5,False
1558,facia,4,False
1559,facie,3,False
1560,facit,3,False
1561,facon,3,False
1562,facta,5,False
1563,facti,4,False
1564,facto,3,False
1565,facts,4,False
1566,faded,3,False
1567,fadge,2,False
1568,fagin,3,False
1569,fagot,4,False
1570,fagus,4,False
1571,fails,4,False
1572,faint,4,False
1573,faire,3,False
1574,fairy,4,False
1575,faith,3,False
1576,faker,3,False
1577,fakir,3,False
1578,falak,4,False
1579,falco,3,False
1580,falln,3,False
1581,falls,5,False
1582,false,4,False
1583,falsi,3,False
1584,famed,3,False
1585,fames,4,False
1586,fancy,4,False
1587,fandi,2,False
1588,fando,3,False
1589,fangs,3,False
1590,fanny,5,False
1591,fanon,4,False
1592,farad,4,False
1593,farce,3,False
1594,fargo,3,False
1595,farsi,4,False
1596,fatal,5,False
1597,fated,4,False
1598,fates,5,False
1599,fatso,4,False
1600,fatta,7,False
1601,fatty,6,False
1602,faugh,2,False
1603,fauld,3,False
1604,faule,5,False
1605,fault,5,False
1606,fauna,4,False
1607,faust,5,False
1608,faute,5,False
1609,favet,5,False
1610,favor,4,False
1611,fears,3,False
1612,feast,3,False
1613,feats,4,False
1614,feaze,5,False
1615,fecal,3,False
1616,feces,5,False
1617,fecit,3,False
1618,feels,4,False
1619,feeze,7,False
1620,feign,3,False
1621,feint,3,False
1622,felis,3,False
1623,felix,4,False
1624,felon,3,False
1625,femme,4,False
1626,femur,3,False
1627,fence,3,False
1628,fenny,4,False
1629,feoff,5,False
1630,feral,4,False
1631,ferat,5,False
1632,feria,3,False
1633,feroe,4,False
1634,ferre,5,False
1635,ferry,5,False
1636,fesse,6,False
1637,fetal,5,False
1638,fetch,2,False
1639,feted,3,False
1640,fetid,3,False
1641,fetor,4,False
1642,fetus,4,False
1643,fever,5,False
1644,fewer,6,False
1645,fianc,3,False
1646,fiber,3,False
1647,fichu,3,False
1648,ficus,4,False
1649,fidei,4,False
1650,fides,3,False
1651,fidus,4,False
1652,fieff,4,False
1653,field,2,False
1654,fiend,3,False
1655,fieri,4,False
1656,fiery,3,False
1657,fifer,7,False
1658,fifth,5,False
1659,fifty,4,False
1660,fight,3,False
1661,filar,3,False
1662,filch,2,False
1663,filer,3,False
1664,files,4,False
1665,fille,3,False
1666,filly,4,False
1667,filmy,3,False
1668,filth,3,False
1669,final,3,False
1670,finch,3,False
1671,finds,3,False
1672,fined,3,False
1673,finem,3,False
1674,finer,4,False
1675,finis,4,False
1676,fiord,2,False
1677,fires,4,False
1678,firma,4,False
1679,first,3,False
1680,firth,4,False
1681,fishs,4,False
1682,fishy,3,False
1683,fitly,4,False
1684,fiver,5,False
1685,fives,5,False
1686,fixed,4,False
1687,fixer,6,False
1688,fjord,3,False
1689,flags,3,False
1690,flail,4,False
1691,flair,3,False
1692,flake,3,False
1693,flaky,5,False
1694,flamb,2,False
1695,flame,4,False
1696,flank,3,False
1697,flant,4,False
1698,flare,5,False
1699,flash,2,False
1700,flask,4,False
1701,flats,5,False
1702,fleck,2,False
1703,fleer,4,False
1704,fleet,4,False
1705,flesh,2,False
1706,fleur,3,False
1707,flick,2,False
1708,flier,3,False
1709,flies,4,False
1710,fling,3,False
1711,flint,4,False
1712,flirt,3,False
1713,float,4,False
1714,flock,3,False
1715,flood,3,False
1716,floor,4,False
1717,flora,4,False
1718,floss,5,False
1719,flour,3,False
1720,flout,4,False
1721,flown,3,False
1722,fluff,4,False
1723,fluid,3,False
1724,fluke,3,False
1725,flume,4,False
1726,flunk,3,False
1727,flush,3,False
1728,flute,5,False
1729,flyer,4,False
1730,foamy,4,False
1731,focal,3,False
1732,focis,3,False
1733,focus,3,False
1734,foehn,3,False
1735,fogey,4,False
1736,foggy,4,False
1737,foils,3,False
1738,foist,4,False
1739,folio,4,False
1740,folks,3,False
1741,folly,4,False
1742,fomes,4,False
1743,fomor,4,False
1744,fools,4,False
1745,foots,4,False
1746,foram,4,False
1747,foray,5,False
1748,force,3,False
1749,forge,3,False
1750,forma,4,False
1751,forms,3,False
1752,forte,4,False
1753,forth,3,False
1754,forti,3,False
1755,forty,4,False
1756,forum,4,False
1757,fossa,5,False
1758,fosse,4,False
1759,fouet,5,False
1760,foule,3,False
1761,found,3,False
1762,fount,5,False
1763,fours,3,False
1764,fovea,4,False
1765,fowls,4,False
1766,foyer,4,False
1767,fraca,3,False
1768,frail,3,False
1769,frais,3,False
1770,frame,3,False
1771,franc,3,False
1772,frank,3,False
1773,frapp,4,False
1774,fraud,3,False
1775,fraus,4,False
1776,freak,3,False
1777,freed,4,False
1778,fresh,3,False
1779,freud,3,False
1780,freya,4,False
1781,friar,4,False
1782,fried,3,False
1783,frigg,3,False
1784,frill,5,False
1785,frise,3,False
1786,frisk,4,False
1787,frith,4,False
1788,frizz,6,False
1789,frock,3,False
1790,froid,3,False
1791,frond,3,False
1792,frons,4,False
1793,front,5,False
1794,frore,4,False
1795,frost,5,False
1796,froth,3,False
1797,frown,5,False
1798,fruit,4,False
1799,frump,3,False
1800,fryer,4,False
1801,fucus,4,False
1802,fudge,3,False
1803,fuego,3,False
1804,fuels,3,False
1805,fugal,3,False
1806,fuggy,4,False
1807,fugit,4,False
1808,fugue,4,False
1809,fullc,3,False
1810,fully,4,False
1811,fumed,3,False
1812,fumes,4,False
1813,fumid,4,False
1814,funds,3,False
1815,fungi,4,False
1816,funky,4,False
1817,funny,4,False
1818,furan,3,False
1819,furor,5,False
1820,furst,4,False
1821,furto,4,False
1822,furze,4,False
1823,fusee,4,False
1824,fusel,4,False
1825,fusil,4,False
1826,fussy,6,False
1827,fusty,5,False
1828,futon,4,False
1829,fuzzy,6,False
1830,gabel,3,False
1831,gable,4,False
1832,gabon,3,False
1833,gaddi,5,False
1834,gadus,3,False
1835,gaffe,3,False
1836,gager,9,False
1837,gaily,3,False
1838,galan,4,False
1839,galax,4,False
1840,galen,4,False
1841,galop,3,False
1842,gamba,4,False
1843,games,5,False
1844,gamey,6,False
1845,gamic,3,False
1846,gamin,3,False
1847,gamma,6,False
1848,gammy,5,False
1849,gamut,4,False
1850,ganja,4,False
1851,gansu,5,False
1852,garde,3,False
1853,garth,4,False
1854,gassy,6,False
1855,gates,6,False
1856,gaudy,4,False
1857,gauge,5,False
1858,gaunt,4,False
1859,gauri,4,False
1860,gauss,5,False
1861,gauze,4,False
1862,gavel,5,False
1863,gavia,4,False
1864,gavot,4,False
1865,gawky,5,False
1866,gayal,4,False
1867,gazer,4,False
1868,geant,3,False
1869,gecko,3,False
1870,geese,6,False
1871,geist,3,False
1872,gelid,2,False
1873,gemma,4,False
1874,genet,5,False
1875,genic,3,False
1876,genie,4,False
1877,genip,3,False
1878,genoa,3,False
1879,genou,3,False
1880,genre,4,False
1881,genug,5,False
1882,genus,4,False
1883,gerea,4,False
1884,germy,4,False
1885,geste,5,False
1886,ghana,4,False
1887,ghaut,4,False
1888,ghost,3,False
1889,ghoul,3,False
1890,ghyll,4,False
1891,giant,3,False
1892,gidar,4,False
1893,giddy,4,False
1894,gifts,3,False
1895,gigue,4,False
1896,giles,4,False
1897,gills,4,False
1898,gimel,3,False
1899,giova,4,False
1900,girru,3,False
1901,girth,3,False
1902,gismo,4,False
1903,given,4,False
1904,giver,4,False
1905,glade,2,False
1906,glair,3,False
1907,gland,2,False
1908,glans,3,False
1909,glare,3,False
1910,glass,5,False
1911,glaux,4,False
1912,glave,4,False
1913,glaze,5,False
1914,gleam,3,False
1915,glean,4,False
1916,gleba,4,False
1917,glebe,4,False
1918,gleek,3,False
1919,gleet,4,False
1920,glenn,4,False
1921,glide,3,False
1922,glint,5,False
1923,glitz,5,False
1924,gloam,3,False
1925,gloar,4,False
1926,gloat,5,False
1927,globe,3,False
1928,glogg,7,False
1929,gloom,4,False
1930,glory,3,False
1931,gloss,6,False
1932,glout,5,False
1933,glove,4,False
1934,gloze,5,False
1935,gluck,3,False
1936,glued,3,False
1937,gluey,5,False
1938,glume,4,False
1939,gluon,4,False
1940,glyph,4,False
1941,gnarl,3,False
1942,gnash,3,False
1943,gnome,3,False
1944,gobio,3,False
1945,godly,3,False
1946,going,5,False
1947,golem,3,False
1948,golly,5,False
1949,gondi,4,False
1950,goner,4,False
1951,goods,3,False
1952,goody,4,False
1953,gooey,4,False
1954,goose,5,False
1955,goosh,3,False
1956,goral,4,False
1957,goran,4,False
1958,gorge,5,False
1959,gorki,3,False
1960,gorse,4,False
1961,gotha,4,False
1962,gouda,3,False
1963,gouge,5,False
1964,gourd,3,False
1965,gouty,5,False
1966,grace,2,False
1967,grade,3,False
1968,grado,3,False
1969,graft,3,False
1970,grail,3,False
1971,grain,3,False
1972,grama,5,False
1973,grand,3,False
1974,grano,4,False
1975,grant,4,False
1976,grape,3,False
1977,graph,3,False
1978,grasp,4,False
1979,grass,5,False
1980,grata,4,False
1981,grate,4,False
1982,grave,5,False
1983,gravy,6,False
1984,graze,6,False
1985,great,4,False
1986,grebe,4,False
1987,greed,3,False
1988,greek,3,False
1989,green,4,False
1990,greet,5,False
1991,grias,4,False
1992,grids,3,False
1993,grief,3,False
1994,grift,3,False
1995,grill,5,False
1996,grime,3,False
1997,grimm,5,False
1998,grimy,4,False
1999,grind,3,False
2000,griot,4,False
2001,gripe,4,False
2002,grips,3,False
2003,grist,4,False
2004,grits,4,False
2005,groan,4,False
2006,groat,4,False
2007,grody,3,False
2008,groin,3,False
2009,groom,5,False
2010,grope,4,False
2011,gross,8,False
2012,grosz,7,False
2013,group,4,False
2014,grout,6,False
2015,grove,5,False
2016,growl,4,False
2017,grown,4,False
2018,gruel,4,False
2019,gruff,3,False
2020,grume,4,False
2021,grump,3,False
2022,grunt,4,False
2023,guama,4,False
2024,guano,5,False
2025,guard,3,False
2026,guava,5,False
2027,guess,5,False
2028,guest,4,False
2029,guide,4,False
2030,guild,3,False
2031,guile,4,False
2032,guilt,5,False
2033,guise,4,False
2034,gulag,5,False
2035,gulch,3,False
2036,gules,4,False
2037,gully,4,False
2038,gulph,3,False
2039,gumbo,3,False
2040,gumma,4,False
2041,guppy,5,False
2042,gurge,4,False
2043,gurry,4,False
2044,gusto,4,False
2045,gusty,5,False
2046,gutsy,5,False
2047,guyot,5,False
2048,gypsy,4,False
2049,gyral,4,False
2050,gyrus,4,False
2051,haber,2,False
2052,habet,3,False
2053,habit,3,False
2054,hacek,2,False
2055,hadal,3,False
2056,hades,2,False
2057,hadji,2,False
2058,haida,3,False
2059,haifa,3,False
2060,haiku,4,False
2061,hairs,5,False
2062,hairy,6,False
2063,haiti,4,False
2064,hajji,3,False
2065,hakea,5,False
2066,hakka,6,False
2067,haler,3,False
2068,halma,5,False
2069,halve,3,False
2070,hamal,6,False
2071,haman,4,False
2072,hammy,5,False
2073,hands,3,False
2074,handy,4,False
2075,hangs,3,False
2076,hanoi,3,False
2077,haply,5,False
2078,happy,6,False
2079,hardy,4,False
2080,harem,4,False
2081,harms,4,False
2082,harpy,5,False
2083,harry,6,False
2084,harsh,4,False
2085,hasta,5,False
2086,haste,3,False
2087,hasty,4,False
2088,hatch,9,False
2089,hated,3,False
2090,hater,4,False
2091,haugh,4,False
2092,haulm,4,False
2093,haunt,5,False
2094,hausa,5,False
2095,haute,4,False
2096,haven,4,False
2097,havoc,4,False
2098,hawse,4,False
2099,haydn,4,False
2100,hayes,3,False
2101,hazel,4,False
2102,heads,3,False
2103,heady,4,False
2104,heald,2,False
2105,heaps,3,False
2106,heard,3,False
2107,heart,4,False
2108,heath,3,False
2109,heave,6,False
2110,heavy,5,False
2111,hecha,2,False
2112,hedge,3,False
2113,heels,4,False
2114,hefty,3,False
2115,hegel,3,False
2116,heirs,3,False
2117,heiss,4,False
2118,heist,4,False
2119,helen,5,False
2120,helix,3,False
2121,hello,4,False
2122,hells,5,False
2123,helot,3,False
2124,helps,4,False
2125,helve,6,False
2126,hemal,2,False
2127,hemic,2,False
2128,hence,2,False
2129,henna,3,False
2130,henry,4,False
2131,herba,2,False
2132,herbe,3,False
2133,herbs,2,False
2134,herds,5,False
2135,herod,4,False
2136,heron,4,False
2137,hertz,4,False
2138,heure,5,False
2139,hevea,4,False
2140,hewer,6,False
2141,hexed,5,False
2142,hider,2,False
2143,hight,9,False
2144,hiker,3,False
2145,hilar,3,False
2146,hills,3,False
2147,hilly,4,False
2148,hilum,3,False
2149,hinan,4,False
2150,hindi,4,False
2151,hindu,3,False
2152,hinge,3,False
2153,hinny,4,False
2154,hired,3,False
2155,hitch,6,False
2156,hoard,3,False
2157,hoary,3,False
2158,hobby,3,False
2159,hocus,3,False
2160,hogan,3,False
2161,hoist,3,False
2162,hoity,4,False
2163,hokan,4,False
2164,holds,3,False
2165,holes,3,False
2166,holey,4,False
2167,holly,5,False
2168,holus,4,False
2169,homer,3,False
2170,homes,4,False
2171,homme,5,False
2172,honey,4,False
2173,honor,5,False
2174,honos,5,False
2175,honte,3,False
2176,hooch,6,False
2177,hooks,4,False
2178,hopes,5,False
2179,horde,3,False
2180,horns,4,False
2181,horny,4,False
2182,horse,4,False
2183,horst,4,False
2184,horsy,5,False
2185,horus,4,False
2186,hosea,3,False
2187,hosta,4,False
2188,hosts,5,False
2189,hotei,3,False
2190,hotel,4,False
2191,hough,7,False
2192,hound,3,False
2193,houri,4,False
2194,hours,5,False
2195,house,6,False
2196,hovea,3,False
2197,hovel,5,False
2198,hover,4,False
2199,hoyle,4,False
2200,hubby,3,False
2201,huffy,4,False
2202,hulks,3,False
2203,hulky,4,False
2204,human,4,False
2205,humid,3,False
2206,humor,4,False
2207,humph,3,False
2208,humus,4,False
2209,hunch,6,False
2210,hundi,4,False
2211,hunks,4,False
2212,hurry,5,False
2213,hurst,4,False
2214,husky,4,False
2215,hussy,5,False
2216,hutch,5,False
2217,huzza,5,False
2218,hydra,3,False
2219,hyena,3,False
2220,hygre,3,False
2221,hymen,4,False
2222,hyoid,4,False
2223,hypha,4,False
2224,hyrax,4,False
2225,ibeam,3,False
2226,ibsen,3,False
2227,ichor,4,False
2228,icily,4,False
2229,icing,4,False
2230,ictus,5,False
2231,idaho,2,False
2232,ideal,3,False
2233,ideas,4,False
2234,idiom,5,False
2235,idiot,5,False
2236,idler,4,False
2237,idocy,4,False
2238,idols,3,False
2239,idyll,4,False
2240,igigi,5,False
2241,igloo,4,False
2242,ignis,4,False
2243,ilama,4,False
2244,ileum,3,False
2245,iliac,3,False
2246,iliad,4,False
2247,ilium,4,False
2248,illae,4,False
2249,illis,5,False
2250,image,3,False
2251,imago,3,False
2252,imaum,5,False
2253,imbed,2,False
2254,imbeu,3,False
2255,imbue,3,False
2256,imide,6,False
2257,immix,4,False
2258,impel,3,False
2259,imply,4,False
2260,inlaw,5,False
2261,inane,5,False
2262,inani,5,False
2263,inapt,4,False
2264,incur,5,False
2265,incus,4,False
2266,index,4,False
2267,india,4,False
2268,indic,3,False
2269,indra,3,False
2270,indri,3,False
2271,indue,5,False
2272,indus,5,False
2273,inept,4,False
2274,inert,5,False
2275,inest,4,False
2276,infer,4,False
2277,infix,4,False
2278,infra,3,False
2279,ingle,3,False
2280,ingot,3,False
2281,inkle,4,False
2282,inlay,6,False
2283,inlet,4,False
2284,inner,5,False
2285,inset,5,False
2286,inter,4,False
2287,intra,5,False
2288,intro,3,False
2289,inula,4,False
2290,inure,4,False
2291,inurn,4,False
2292,invar,5,False
2293,ionia,4,False
2294,ionic,7,False
2295,iowan,4,False
2296,ipsus,5,False
2297,irani,4,False
2298,iraqi,4,False
2299,irate,4,False
2300,irena,4,False
2301,irish,5,False
2302,iroin,4,False
2303,irons,4,False
2304,irony,5,False
2305,irota,5,False
2306,irula,5,False
2307,isaac,4,False
2308,isere,5,False
2309,islam,4,False
2310,islet,5,False
2311,issue,5,False
2312,issus,6,False
2313,istic,4,False
2314,istos,4,False
2315,italy,5,False
2316,items,4,False
2317,ivied,4,False
2318,ivory,4,False
2319,ixion,4,False
2320,jabot,4,False
2321,jacal,4,False
2322,jacet,3,False
2323,jacks,4,False
2324,jacob,3,False
2325,jacta,4,False
2326,jaded,4,False
2327,jaffa,3,False
2328,jagah,3,False
2329,jager,3,False
2330,jahre,3,False
2331,jakes,3,False
2332,jaldi,3,False
2333,james,4,False
2334,janty,5,False
2335,janua,6,False
2336,janus,5,False
2337,japan,4,False
2338,jason,5,False
2339,jaunt,4,False
2340,jazzy,5,False
2341,jecur,4,False
2342,jello,4,False
2343,jelly,5,False
2344,jemmy,5,False
2345,jenny,5,False
2346,jerez,6,False
2347,jerid,4,False
2348,jerks,4,False
2349,jerky,5,False
2350,jerry,5,False
2351,jests,5,False
2352,jesus,5,False
2353,jeter,5,False
2354,jetty,5,False
2355,jeune,4,False
2356,jewel,7,False
2357,jewis,6,False
2358,jhuth,4,False
2359,jiffy,4,False
2360,jihad,3,False
2361,jimmy,5,False
2362,jingo,3,False
2363,jinks,4,False
2364,jiqui,5,False
2365,jnuis,4,False
2366,joint,4,False
2367,joist,4,False
2368,joker,4,False
2369,jokes,5,False
2370,jolly,4,False
2371,jonah,3,False
2372,jones,4,False
2373,jorum,3,False
2374,jotun,4,False
2375,jouir,4,False
2376,joule,3,False
2377,joust,4,False
2378,jubeo,3,False
2379,judas,5,False
2380,judge,3,False
2381,juice,4,False
2382,juicy,3,False
2383,julep,4,False
2384,jumbo,4,False
2385,jumps,4,False
2386,junco,3,False
2387,junta,4,False
2388,junto,4,False
2389,jural,4,False
2390,jurat,4,False
2391,juris,4,False
2392,juror,4,False
2393,juste,4,False
2394,jutty,4,False
2395,kabob,4,False
2396,kabul,4,False
2397,kadai,3,False
2398,kafir,3,False
2399,kafka,4,False
2400,kahin,3,False
2401,kalki,5,False
2402,kalon,4,False
2403,kamba,4,False
2404,kamet,5,False
2405,kamia,5,False
2406,kansa,5,False
2407,kanzu,5,False
2408,kapok,5,False
2409,kappa,5,False
2410,kaput,4,False
2411,karat,5,False
2412,karen,5,False
2413,karma,5,False
2414,karok,5,False
2415,kasha,4,False
2416,kauai,5,False
2417,kauri,5,False
2418,kayak,6,False
2419,kazak,6,False
2420,kazan,6,False
2421,kazoo,5,False
2422,keats,5,False
2423,keble,3,False
2424,kedge,3,False
2425,keeps,5,False
2426,kempt,4,False
2427,kenaf,3,False
2428,kenya,4,False
2429,ketch,3,False
2430,keyed,4,False
2431,khaki,3,False
2432,khana,5,False
2433,khaya,5,False
2434,khmer,3,False
2435,khoja,3,False
2436,khoum,3,False
2437,khudd,4,False
2438,khuen,3,False
2439,kiack,4,False
2440,kiang,3,False
2441,kiddy,4,False
2442,kills,4,False
2443,kimbo,2,False
2444,kinds,4,False
2445,kings,3,False
2446,kinky,4,False
2447,kiosk,4,False
2448,kiowa,4,False
2449,kites,5,False
2450,kitty,4,False
2451,klutz,5,False
2452,knack,5,False
2453,knarl,4,False
2454,knave,5,False
2455,knead,4,False
2456,kneed,4,False
2457,kneel,4,False
2458,knees,4,False
2459,knell,4,False
2460,knife,4,False
2461,knish,4,False
2462,knock,4,False
2463,knoll,4,False
2464,knout,4,False
2465,known,6,False
2466,knows,5,False
2467,knurl,3,False
2468,knurr,4,False
2469,koala,5,False
2470,kobus,3,False
2471,kogia,3,False
2472,koine,4,False
2473,kokka,5,False
2474,kolam,4,False
2475,kongo,4,False
2476,kopek,6,False
2477,kopje,4,False
2478,koran,4,False
2479,korea,4,False
2480,kotow,5,False
2481,kraal,4,False
2482,kraft,4,False
2483,krait,4,False
2484,kraut,5,False
2485,krill,4,False
2486,krubi,3,False
2487,krupp,4,False
2488,kudzu,4,False
2489,kursi,4,False
2490,kurux,5,False
2491,kusan,4,False
2492,kvass,4,False
2493,kwack,6,False
2494,kwela,5,False
2495,kyles,5,False
2496,kylie,5,False
2497,kyoto,5,False
2498,label,4,False
2499,labor,4,False
2500,laced,3,False
2501,laden,3,False
2502,ladle,4,False
2503,ladys,4,False
2504,lagan,4,False
2505,lager,4,False
2506,lagos,4,False
2507,lahar,4,False
2508,laird,3,False
2509,laity,4,False
2510,lally,7,False
2511,lamba,4,False
2512,lamia,6,False
2513,lamna,4,False
2514,lampe,4,False
2515,lanai,4,False
2516,lance,3,False
2517,lands,3,False
2518,lanky,5,False
2519,lapel,6,False
2520,lapin,4,False
2521,lapis,5,False
2522,lapse,4,False
2523,larch,3,False
2524,lares,5,False
2525,large,4,False
2526,largo,4,False
2527,larid,4,False
2528,larix,6,False
2529,larum,4,False
2530,larus,5,False
2531,larva,5,False
2532,laser,5,False
2533,lashd,3,False
2534,lasso,4,False
2535,latch,3,False
2536,later,6,False
2537,latet,8,False
2538,latex,7,False
2539,lathe,4,False
2540,lathi,3,False
2541,latin,5,False
2542,laudo,4,False
2543,laugh,3,False
2544,laver,7,False
2545,laxly,5,False
2546,layby,5,False
2547,layer,8,False
2548,layia,4,False
2549,leach,2,False
2550,leads,2,False
2551,leafy,3,False
2552,leaky,4,False
2553,leaps,3,False
2554,learl,5,False
2555,learn,4,False
2556,lease,4,False
2557,leash,3,False
2558,least,3,False
2559,leave,5,False
2560,leben,4,False
2561,ledge,3,False
2562,ledum,3,False
2563,leech,4,False
2564,leeds,5,False
2565,leery,6,False
2566,legal,5,False
2567,legem,4,False
2568,leges,5,False
2569,leggy,5,False
2570,legis,3,False
2571,legon,3,False
2572,leman,3,False
2573,lemma,4,False
2574,lemna,3,False
2575,lemon,3,False
2576,lemur,4,False
2577,lends,4,False
2578,lenin,5,False
2579,lente,4,False
2580,lento,4,False
2581,leone,5,False
2582,lepas,5,False
2583,leper,5,False
2584,lepus,4,False
2585,lerot,4,False
2586,lethe,3,False
2587,letup,5,False
2588,leuco,4,False
2589,levee,6,False
2590,level,7,False
2591,lever,5,False
2592,levis,5,False
2593,levin,4,False
2594,lexis,5,False
2595,leyte,6,False
2596,lhasa,4,False
2597,liana,3,False
2598,libel,5,False
2599,libet,4,False
2600,libra,3,False
2601,libya,4,False
2602,licet,3,False
2603,licit,4,False
2604,liein,4,False
2605,liege,3,False
2606,lifer,3,False
2607,liger,4,False
2608,light,4,False
2609,ligne,4,False
2610,ligno,4,False
2611,liked,3,False
2612,likes,4,False
2613,likin,4,False
2614,lilac,4,False
2615,lilly,5,False
2616,limae,4,False
2617,limax,5,False
2618,limbo,3,False
2619,limbs,3,False
2620,limey,4,False
2621,limit,4,False
2622,limoe,4,False
2623,limpa,4,False
2624,lindy,4,False
2625,linea,3,False
2626,lined,4,False
2627,linen,6,False
2628,liner,5,False
2629,lines,5,False
2630,lingo,4,False
2631,lions,3,False
2632,lipid,3,False
2633,lisle,3,False
2634,lisom,4,False
2635,lists,5,False
2636,litem,5,False
2637,liter,6,False
2638,lites,6,False
2639,lithe,4,False
2640,lived,5,False
2641,liver,7,False
2642,lives,7,False
2643,livid,4,False
2644,livor,4,False
2645,llaga,4,False
2646,llama,6,False
2647,llano,5,False
2648,loach,2,False
2649,loamy,5,False
2650,loasa,5,False
2651,loath,3,False
2652,lobar,3,False
2653,lobby,4,False
2654,lobed,3,False
2655,local,5,False
2656,locke,3,False
2657,locks,4,False
2658,locos,5,False
2659,locum,4,False
2660,locus,4,False
2661,lodge,3,False
2662,loeil,4,False
2663,loess,4,False
2664,lofty,3,False
2665,logan,4,False
2666,logic,3,False
2667,logos,4,False
2668,loins,4,False
2669,loire,4,False
2670,lolly,5,False
2671,lonas,5,False
2672,loner,4,False
2673,longo,4,False
2674,looby,5,False
2675,loofa,4,False
2676,lookd,3,False
2677,looks,4,False
2678,loose,5,False
2679,lords,3,False
2680,lorry,4,False
2681,losel,6,False
2682,loser,5,False
2683,lotto,5,False
2684,lotus,4,False
2685,lough,3,False
2686,loupe,4,False
2687,loups,4,False
2688,louse,5,False
2689,lousy,5,False
2690,loved,5,False
2691,lover,6,False
2692,loves,5,False
2693,lovoa,5,False
2694,lower,7,False
2695,lowly,5,False
2696,loxia,4,False
2697,loyal,6,False
2698,lucan,3,False
2699,lucid,3,False
2700,lucky,4,False
2701,lucre,4,False
2702,lucri,4,False
2703,lucus,5,False
2704,luffa,4,False
2705,luger,4,False
2706,luggy,5,False
2707,lukes,4,False
2708,lulld,4,False
2709,lumen,4,False
2710,lumpy,4,False
2711,lunar,4,False
2712,lunch,3,False
2713,lunda,3,False
2714,lunge,4,False
2715,lungi,4,False
2716,lungs,4,False
2717,lupus,4,False
2718,lurch,4,False
2719,lurid,4,False
2720,lushy,3,False
2721,lusty,5,False
2722,lusus,5,False
2723,lutra,4,False
2724,luxor,4,False
2725,luyia,5,False
2726,luzon,5,False
2727,lygus,4,False
2728,lying,5,False
2729,lymph,4,False
2730,lynch,4,False
2731,lyram,4,False
2732,lyric,4,False
2733,lysis,5,False
2734,lysol,4,False
2735,maana,5,False
2736,mabap,4,False
2737,macao,5,False
2738,macaw,4,False
2739,macht,4,False
2740,macon,4,False
2741,macro,4,False
2742,macte,4,False
2743,madam,5,False
2744,madia,4,False
2745,madid,5,False
2746,madly,4,False
2747,mafia,4,False
2748,magic,4,False
2749,magma,5,False
2750,magna,4,False
2751,magni,3,False
2752,magno,3,False
2753,magog,4,False
2754,magus,4,False
2755,mahoe,4,False
2756,maidu,3,False
2757,maine,3,False
2758,major,4,False
2759,maker,5,False
2760,makes,4,False
2761,malay,6,False
2762,maldu,3,False
2763,maleo,4,False
2764,malis,4,False
2765,malmo,5,False
2766,malta,5,False
2767,malto,5,False
2768,malum,5,False
2769,malus,4,False
2770,malva,6,False
2771,mamba,6,False
