game,word,score,fallback
1440,egypt,4,False
1441,eider,4,False
1442,eight,4,False
1443,eisen,6,False
1444,eject,4,False
1445,eland,3,False
1446,elate,6,False
1447,elbow,4,False
1448,elder,5,False
1449,elead,4,False
1450,elect,4,False
1451,elegy,4,False
1452,elemi,5,False
1453,eleve,5,False
1454,elfin,4,False
1455,elief,4,False
1456,eliot,4,False
1457,elite,5,False
1458,elmos,4,False
1459,eloge,4,False
1460,elope,5,False
1461,elops,4,False
1462,elude,4,False
1463,elver,5,False
1464,elves,5,False
1465,embay,4,False
1466,embed,4,False
1467,ember,4,False
1468,emery,4,False
1469,emile,5,False
1470,emmer,6,False
1471,emmet,5,False
1472,emply,5,False
1473,empta,5,False
1474,empty,4,False
1475,enact,3,False
1476,ename,5,False
1477,enate,6,False
1478,enbas,4,False
1479,ended,5,False
1480,endow,4,False
1481,endue,4,False
1482,enema,5,False
1483,enemy,4,False
1484,enets,5,False
1485,enjoy,4,False
1486,enlil,4,False
1487,ennui,5,False
1488,ensis,4,False
1489,ensue,5,False
1490,enter,5,False
1491,entre,5,False
1492,entry,4,False
1493,envoy,5,False
1494,eolus,4,False
1495,eosin,4,False
1496,epact,4,False
1497,ephah,4,False
1498,ephor,4,False
1499,epoch,3,False
1500,epode,4,False
1501,epona,4,False
1502,epoxy,5,False
1503,eppur,5,False
1504,epsom,4,False
1505,equal,4,False
1506,equip,4,False
1507,equus,4,False
1508,erase,6,False
1509,erato,4,False
1510,erect,5,False
1511,ergot,5,False
1512,erica,4,False
1513,erode,4,False
1514,erose,5,False
1515,erous,5,False
1516,error,4,False
1517,erste,5,False
1518,eruca,4,False
1519,erunt,5,False
1520,espri,4,False
1521,essay,5,False
1522,essen,5,False
1523,ester,6,False
1524,estop,5,False
1525,etage,5,False
1526,ether,5,False
1527,ethic,4,False
1528,ethos,5,False
1529,ethyl,4,False
1530,etude,5,False
1531,eundo,4,False
1532,evade,6,False
1533,event,5,False
1534,evert,5,False
1535,every,6,False
1536,evict,4,False
1537,evoke,5,False
1538,evove,6,False
1539,exact,5,False
1540,exalt,5,False
1541,excel,5,False
1542,exegi,4,False
1543,exert,6,False
1544,exile,5,False
1545,exist,5,False
1546,exode,4,False
1547,expel,5,False
1548,extol,5,False
1549,extra,5,False
1550,exude,6,False
1551,exult,4,False
1552,faber,3,False
1553,fable,3,False
1554,faced,3,False
1555,facer,3,False
1556,faces,4,False
1557,facet,5,False
1558,facia,4,False
1559,facie,3,False
1560,facit,3,False
1561,facon,3,False
1562,facta,5,False
1563,facti,3,False
1564,facto,3,False
1565,facts,4,False
1566,faded,4,False
1567,fadge,3,False
1568,fagin,3,False
1569,fagot,3,False
1570,fagus,4,False
1571,fails,4,False
1572,faint,4,False
1573,faire,3,False
1574,fairy,3,False
1575,faith,3,False
1576,faker,3,False
1577,fakir,3,False
1578,falak,4,False
1579,falco,3,False
1580,falln,4,False
1581,falls,5,False
1582,false,4,False
1583,falsi,5,False
1584,famed,4,False
1585,fames,4,False
1586,fancy,3,False
1587,fandi,3,False
1588,fando,3,False
1589,fangs,4,False
1590,fanny,4,False
1591,fanon,4,False
1592,farad,3,False
1593,farce,3,False
1594,fargo,3,False
1595,farsi,4,False
1596,fatal,4,False
1597,fated,5,False
1598,fates,5,False
1599,fatso,4,False
1600,fatta,5,False
1601,fatty,5,False
1602,faugh,3,False
1603,fauld,3,False
1604,faule,5,False
1605,fault,4,False
1606,fauna,5,False
1607,faust,4,False
1608,faute,5,False
1609,favet,5,False
1610,favor,4,False
1611,fears,3,True
1612,feast,3,True
1613,feats,4,True
1614,feaze,5,True
1615,fecal,3,False
1616,feces,3,False
1617,fecit,3,False
1618,feels,4,True
1619,feeze,7,True
1620,feign,3,True
1621,feint,3,True
1622,felis,3,True
1623,felix,4,True
1624,felon,3,True
1625,femme,4,True
1626,femur,3,True
1627,fence,3,True
1628,fenny,4,True
1629,feoff,5,True
1630,feral,3,False
1631,ferat,3,False
1632,feria,3,False
1633,feroe,4,True
1634,ferre,5,True
1635,ferry,5,True
1636,fesse,6,True
1637,fetal,4,False
1638,fetch,2,True
1639,feted,3,True
1640,fetid,3,True
1641,fetor,4,True
1642,fetus,4,True
1643,fever,5,True
1644,fewer,6,True
1645,fianc,3,False
1646,fiber,3,False
1647,fichu,3,False
1648,ficus,3,False
1649,fidei,4,False
1650,fides,3,False
1651,fidus,4,True
1652,fieff,5,False
1653,field,3,False
1654,fiend,4,False
1655,fieri,4,False
1656,fiery,3,False
1657,fifer,7,False
1658,fifth,5,True
1659,fifty,4,True
1660,fight,3,False
1661,filar,3,False
1662,filch,2,True
1663,filer,3,False
1664,files,4,False
1665,fille,4,False
1666,filly,4,True
1667,filmy,3,True
1668,filth,3,True
1669,final,3,False
1670,finch,3,True
1671,finds,3,True
1672,fined,4,False
1673,finem,3,False
1674,finer,4,False
1675,finis,4,True
1676,fiord,2,True
1677,fires,4,False
1678,firma,4,False
1679,first,3,True
1680,firth,4,True
1681,fishs,5,False
1682,fishy,4,False
1683,fitly,4,True
1684,fiver,5,False
1685,fives,5,False
1686,fixed,5,False
1687,fixer,6,False
1688,fjord,3,True
1689,flags,3,True
1690,flail,4,True
1691,flair,3,True
1692,flake,3,False
1693,flaky,5,True
1694,flamb,3,False
1695,flame,4,False
1696,flank,3,True
1697,flant,4,True
1698,flare,5,False
1699,flash,2,True
1700,flask,4,True
1701,flats,5,True
1702,fleck,3,False
1703,fleer,4,False
1704,fleet,4,False
1705,flesh,3,False
1706,fleur,3,False
1707,flick,2,True
1708,flier,3,False
1709,flies,3,False
1710,fling,3,True
1711,flint,4,True
1712,flirt,3,True
1713,float,3,False
1714,flock,3,True
1715,flood,3,True
1716,floor,4,True
1717,flora,3,False
1718,floss,5,True
1719,flour,3,True
1720,flout,4,True
1721,flown,3,True
1722,fluff,4,True
1723,fluid,3,True
1724,fluke,3,False
1725,flume,4,False
1726,flunk,3,True
1727,flush,3,True
1728,flute,5,False
1729,flyer,4,False
1730,foamy,4,True
1731,focal,3,False
1732,focis,3,False
1733,focus,3,False
1734,foehn,3,False
1735,fogey,4,False
1736,foggy,4,True
1737,foils,3,True
1738,foist,4,True
1739,folio,4,True
1740,folks,3,True
1741,folly,4,True
1742,fomes,4,False
1743,fomor,4,True
1744,fools,4,True
1745,foots,4,True
1746,foram,4,False
1747,foray,5,False
1748,force,3,False
1749,forge,3,False
1750,forma,5,False
1751,forms,3,True
1752,forte,4,False
1753,forth,3,True
1754,forti,3,True
1755,forty,4,True
1756,forum,4,True
1757,fossa,4,False
1758,fosse,5,False
1759,fouet,5,False
1760,foule,4,False
1761,found,3,True
1762,fount,5,True
1763,fours,3,True
1764,fovea,4,False
1765,fowls,4,True
1766,foyer,4,False
1767,fraca,3,True
1768,frail,3,True
1769,frais,3,True
1770,frame,4,False
1771,franc,3,False
1772,frank,3,True
1773,frapp,4,True
1774,fraud,3,True
1775,fraus,4,True
1776,freak,3,False
1777,freed,4,False
1778,fresh,4,False
1779,freud,3,False
1780,freya,4,False
1781,friar,4,False
1782,fried,3,False
1783,frigg,3,True
1784,frill,5,True
1785,frise,4,False
1786,frisk,4,True
1787,frith,4,True
1788,frizz,6,True
1789,frock,3,True
1790,froid,3,True
1791,frond,3,True
1792,frons,4,True
1793,front,5,True
1794,frore,3,False
1795,frost,5,True
1796,froth,3,True
1797,frown,5,True
1798,fruit,4,True
1799,frump,3,True
1800,fryer,4,False
1801,fucus,4,False
1802,fudge,3,False
1803,fuego,3,False
1804,fuels,4,False
1805,fugal,3,False
1806,fuggy,4,True
1807,fugit,4,True
1808,fugue,4,False
1809,fullc,3,False
1810,fully,4,True
1811,fumed,3,False
1812,fumes,4,False
1813,fumid,4,True
1814,funds,3,True
1815,fungi,4,True
1816,funky,4,True
1817,funny,4,True
1818,furan,3,False
1819,furor,5,True
1820,furst,4,True
1821,furto,4,True
1822,furze,4,False
1823,fusee,5,False
1824,fusel,5,False
1825,fusil,4,True
1826,fussy,6,True
1827,fusty,5,True
1828,futon,4,True
1829,fuzzy,6,True
1830,gabel,3,False
1831,gable,3,False
1832,gabon,3,False
1833,gaddi,4,False
1834,gadus,3,False
1835,gaffe,3,False
1836,gager,8,False
1837,gaily,4,False
1838,galan,6,False
1839,galax,6,False
1840,galen,3,False
1841,galop,4,False
1842,gamba,4,False
1843,games,4,False
1844,gamey,5,False
1845,gamic,3,False
1846,gamin,4,False
1847,gamma,5,False
1848,gammy,5,False
1849,gamut,4,False
1850,ganja,4,False
1851,gansu,4,False
1852,garde,3,False
1853,garth,4,False
1854,gassy,4,False
1855,gates,5,False
1856,gaudy,4,False
1857,gauge,5,False
1858,gaunt,4,False
1859,gauri,4,False
1860,gauss,5,False
1861,gauze,5,False
1862,gavel,5,False
1863,gavia,4,False
1864,gavot,4,False
1865,gawky,5,False
1866,gayal,5,False
1867,gazer,4,False
1868,geant,3,True
1869,gecko,3,False
1870,geese,6,True
1871,geist,3,True
1872,gelid,2,True
1873,gemma,4,False
1874,genet,5,True
1875,genic,3,False
1876,genie,4,True
1877,genip,3,True
1878,genoa,3,False
1879,genou,3,True
1880,genre,4,True
1881,genug,5,True
1882,genus,4,True
1883,gerea,5,False
1884,germy,4,True
1885,geste,5,True
1886,ghana,3,False
1887,ghaut,3,False
1888,ghost,4,False
1889,ghoul,3,False
1890,ghyll,4,False
1891,giant,3,True
1892,gidar,3,False
1893,giddy,4,True
1894,gifts,3,True
1895,gigue,4,False
1896,giles,4,False
1897,gills,4,True
1898,gimel,3,False
1899,giova,3,False
1900,girru,3,True
1901,girth,3,True
1902,gismo,4,True
1903,given,4,False
1904,giver,4,False
1905,glade,3,False
1906,glair,3,True
1907,gland,2,True
1908,glans,3,True
1909,glare,4,False
1910,glass,5,True
1911,glaux,4,True
1912,glave,5,False
1913,glaze,6,False
1914,gleam,3,False
1915,glean,4,False
1916,gleba,3,False
1917,glebe,3,False
1918,gleek,4,False
1919,gleet,5,False
1920,glenn,5,False
1921,glide,3,False
1922,glint,5,True
1923,glitz,5,True
1924,gloam,3,False
1925,gloar,3,False
1926,gloat,4,False
1927,globe,3,False
1928,glogg,7,True
1929,gloom,4,True
1930,glory,3,True
1931,gloss,6,True
1932,glout,5,True
1933,glove,4,False
1934,gloze,5,False
1935,gluck,3,True
1936,glued,3,False
1937,gluey,4,False
1938,glume,3,False
1939,gluon,4,True
1940,glyph,4,True
1941,gnarl,3,True
1942,gnash,3,True
1943,gnome,3,False
1944,gobio,4,False
1945,godly,3,True
1946,going,5,True
1947,golem,3,False
1948,golly,5,True
1949,gondi,4,True
1950,goner,4,False
1951,goods,3,True
1952,goody,4,True
1953,gooey,4,False
1954,goose,5,False
1955,goosh,3,True
1956,goral,4,False
1957,goran,4,False
1958,gorge,5,False
1959,gorki,3,True
1960,gorse,4,False
1961,gotha,4,False
1962,gouda,4,False
1963,gouge,4,False
1964,gourd,3,True
1965,gouty,5,True
1966,grace,3,False
1967,grade,4,False
1968,grado,3,True
1969,graft,3,True
1970,grail,3,True
1971,grain,3,True
1972,grama,5,True
1973,grand,3,True
1974,grano,4,True
1975,grant,4,True
1976,grape,4,False
1977,graph,3,True
1978,grasp,4,True
1979,grass,5,True
1980,grata,4,True
1981,grate,4,False
1982,grave,5,False
1983,gravy,6,True
1984,graze,6,False
1985,great,4,False
1986,grebe,3,False
1987,greed,3,False
1988,greek,4,False
1989,green,5,False
1990,greet,6,False
1991,grias,4,False
1992,grids,3,True
1993,grief,3,False
1994,grift,3,True
1995,grill,5,True
1996,grime,3,False
1997,grimm,5,True
1998,grimy,4,True
1999,grind,3,True
2000,griot,4,True
2001,gripe,4,False
2002,grips,3,True
2003,grist,4,True
2004,grits,4,True
2005,groan,4,False
2006,groat,5,False
2007,grody,3,True
2008,groin,3,True
2009,groom,5,True
2010,grope,3,False
2011,gross,8,True
2012,grosz,7,True
2013,group,4,True
2014,grout,6,True
2015,grove,4,False
2016,growl,4,True
2017,grown,4,True
2018,gruel,3,False
2019,gruff,3,True
2020,grume,4,False
2021,grump,3,True
2022,grunt,4,True
2023,guama,4,True
2024,guano,5,True
2025,guard,3,True
2026,guava,5,True
2027,guess,5,False
2028,guest,4,False
2029,guide,4,False
2030,guild,3,True
2031,guile,4,False
2032,guilt,5,True
2033,guise,4,False
2034,gulag,5,False
2035,gulch,3,True
2036,gules,4,False
2037,gully,4,True
2038,gulph,3,True
2039,gumbo,3,False
2040,gumma,6,False
2041,guppy,5,True
2042,gurge,4,False
2043,gurry,4,True
2044,gusto,4,True
2045,gusty,5,True
2046,gutsy,5,True
2047,guyot,5,True
2048,gypsy,4,True
2049,gyral,4,False
2050,gyrus,4,True
2051,haber,3,False
2052,habet,4,False
2053,habit,3,False
2054,hacek,3,False
2055,hadal,4,False
2056,hades,3,False
2057,hadji,3,False
2058,haida,3,False
2059,haifa,3,False
2060,haiku,3,False
2061,hairs,4,False
2062,hairy,5,False
2063,haiti,4,False
2064,hajji,4,False
2065,hakea,5,False
2066,hakka,5,False
2067,haler,3,False
2068,halma,4,False
2069,halve,5,False
2070,hamal,5,False
2071,haman,3,False
2072,hammy,5,False
2073,hands,3,False
2074,handy,4,False
2075,hangs,3,False
2076,hanoi,3,False
2077,haply,4,False
2078,happy,5,False
2079,hardy,3,False
2080,harem,4,False
2081,harms,4,False
2082,harpy,4,False
2083,harry,5,False
2084,harsh,4,False
2085,hasta,6,False
2086,haste,5,False
2087,hasty,5,False
2088,hatch,7,False
2089,hated,3,False
2090,hater,4,False
2091,haugh,5,False
2092,haulm,3,False
2093,haunt,4,False
2094,hausa,4,False
2095,haute,6,False
2096,haven,4,False
2097,havoc,4,False
2098,hawse,5,False
2099,haydn,3,False
2100,hayes,6,False
2101,hazel,4,False
2102,heads,4,False
2103,heady,5,False
2104,heald,3,False
2105,heaps,3,False
2106,heard,4,False
2107,heart,4,False
2108,heath,3,True
2109,heave,3,False
2110,heavy,5,False
2111,hecha,3,False
2112,hedge,3,False
2113,heels,3,False
2114,hefty,3,False
2115,hegel,3,False
2116,heirs,3,False
2117,heiss,4,False
2118,heist,4,False
2119,helen,4,False
2120,helix,3,False
2121,hello,3,False
2122,hells,4,False
2123,helot,4,False
2124,helps,5,False
2125,helve,6,False
2126,hemal,3,False
2127,hemic,3,False
2128,hence,3,False
2129,henna,4,False
2130,henry,4,False
2131,herba,3,False
2132,herbe,4,False
2133,herbs,3,False
2134,herds,4,False
2135,herod,3,False
2136,heron,3,False
2137,hertz,4,False
2138,heure,4,False
2139,hevea,5,False
2140,hewer,5,False
2141,hexed,4,False
2142,hider,3,False
2143,hight,8,False
2144,hiker,4,False
2145,hilar,4,False
2146,hills,5,False
2147,hilly,6,False
2148,hilum,4,False
2149,hinan,3,False
2150,hindi,5,False
2151,hindu,4,False
2152,hinge,3,False
2153,hinny,4,False
2154,hired,3,False
2155,hitch,6,True
2156,hoard,3,False
2157,hoary,5,False
2158,hobby,3,False
2159,hocus,4,False
2160,hogan,3,False
2161,hoist,4,False
2162,hoity,4,False
2163,hokan,4,False
2164,holds,3,False
2165,holes,3,False
2166,holey,4,False
2167,holly,5,False
2168,holus,4,False
2169,homer,4,False
2170,homes,4,False
2171,homme,4,False
2172,honey,5,False
2173,honor,4,False
2174,honos,5,False
2175,honte,4,False
2176,hooch,6,True
2177,hooks,4,False
2178,hopes,4,False
2179,horde,3,False
2180,horns,4,False
2181,horny,5,False
2182,horse,5,False
2183,horst,5,False
2184,horsy,6,False
2185,horus,4,False
2186,hosea,4,False
2187,hosta,5,False
2188,hosts,4,False
2189,hotei,4,False
2190,hotel,4,False
2191,hough,7,True
2192,hound,3,False
2193,houri,3,False
2194,hours,3,False
2195,house,5,False
2196,hovea,4,False
2197,hovel,5,False
2198,hover,5,False
2199,hoyle,4,False
2200,hubby,3,False
2201,huffy,3,False
2202,hulks,3,False
2203,hulky,4,False
2204,human,4,False
2205,humid,3,False
2206,humor,3,False
2207,humph,3,True
2208,humus,4,False
2209,hunch,6,True
2210,hundi,4,False
2211,hunks,4,False
2212,hurry,3,False
2213,hurst,4,False
2214,husky,4,False
2215,hussy,4,False
2216,hutch,5,True
2217,huzza,5,False
2218,hydra,3,False
2219,hyena,4,False
2220,hygre,4,False
2221,hymen,5,False
2222,hyoid,3,False
2223,hypha,6,False
2224,hyrax,4,False
2225,ibeam,3,False
2226,ibsen,4,False
2227,ichor,4,False
2228,icily,4,False
2229,icing,4,False
2230,ictus,5,False
2231,idaho,3,False
2232,ideal,4,False
2233,ideas,5,False
2234,idiom,5,True
2235,idiot,5,True
2236,idler,3,False
2237,idocy,4,True
2238,idols,3,True
2239,idyll,4,True
2240,igigi,5,True
2241,igloo,4,True
2242,ignis,4,True
2243,ilama,4,True
2244,ileum,5,False
2245,iliac,4,False
2246,iliad,4,False
2247,ilium,4,True
2248,illae,5,False
2249,illis,5,True
2250,image,3,False
2251,imago,3,True
2252,imaum,5,True
2253,imbed,3,False
2254,imbeu,3,False
2255,imbue,4,False
2256,imide,5,False
2257,immix,4,True
2258,impel,4,False
2259,imply,4,True
2260,inlaw,5,False
2261,inane,3,False
2262,inani,5,True
2263,inapt,4,True
2264,incur,4,False
2265,incus,5,False
2266,index,4,False
2267,india,5,False
2268,indic,3,False
2269,indra,3,False
2270,indri,3,True
2271,indue,4,False
2272,indus,5,True
2273,inept,4,False
2274,inert,3,False
2275,inest,5,False
2276,infer,4,False
2277,infix,4,True
2278,infra,3,False
2279,ingle,3,False
2280,ingot,3,True
2281,inkle,4,False
2282,inlay,6,False
2283,inlet,4,False
2284,inner,5,False
2285,inset,5,False
2286,inter,4,False
2287,intra,4,False
2288,intro,3,True
2289,inula,5,False
2290,inure,4,False
2291,inurn,4,True
2292,invar,5,False
2293,ionia,5,False
2294,ionic,7,False
2295,iowan,4,False
2296,ipsus,5,True
2297,irani,4,True
2298,iraqi,4,True
2299,irate,4,False
2300,irena,4,False
2301,irish,5,True
2302,iroin,4,True
2303,irons,4,True
2304,irony,5,True
2305,irota,3,False
2306,irula,4,False
2307,isaac,4,False
2308,isere,4,False
2309,islam,5,False
2310,islet,5,False
2311,issue,4,False
2312,issus,6,True
2313,istic,5,False
2314,istos,4,True
2315,italy,5,True
2316,items,4,False
2317,ivied,3,False
2318,ivory,4,True
2319,ixion,4,True
2320,jabot,3,False
2321,jacal,5,False
2322,jacet,4,False
2323,jacks,4,False
2324,jacob,3,False
2325,jacta,6,False
2326,jaded,4,False
2327,jaffa,4,False
2328,jagah,3,False
2329,jager,3,False
2330,jahre,3,False
2331,jakes,4,False
2332,jaldi,3,False
2333,james,5,False
2334,janty,5,False
2335,janua,4,False
2336,janus,4,False
2337,japan,4,False
2338,jason,4,False
2339,jaunt,4,False
2340,jazzy,5,False
2341,jecur,4,False
2342,jello,4,True
2343,jelly,5,True
2344,jemmy,5,True
2345,jenny,5,True
2346,jerez,6,True
2347,jerid,4,True
2348,jerks,4,True
2349,jerky,5,True
2350,jerry,5,True
2351,jests,5,True
2352,jesus,5,True
2353,jeter,5,True
2354,jetty,5,True
2355,jeune,4,True
2356,jewel,7,True
2357,jewis,6,True
2358,jhuth,4,True
2359,jiffy,4,True
2360,jihad,3,False
2361,jimmy,5,True
2362,jingo,3,True
2363,jinks,4,True
2364,jiqui,5,True
2365,jnuis,4,True
2366,joint,4,True
2367,joist,4,True
2368,joker,4,False
2369,jokes,4,False
2370,jolly,4,True
2371,jonah,3,False
2372,jones,5,False
2373,jorum,3,True
2374,jotun,4,True
2375,jouir,4,True
2376,joule,4,False
2377,joust,4,True
2378,jubeo,3,False
2379,judas,4,False
2380,judge,3,False
2381,juice,4,False
2382,juicy,3,True
2383,julep,4,False
2384,jumbo,4,False
2385,jumps,4,True
2386,junco,3,True
2387,junta,5,False
2388,junto,4,True
2389,jural,4,False
2390,jurat,5,False
2391,juris,4,True
2392,juror,4,True
2393,juste,4,False
2394,jutty,4,True
2395,kabob,5,False
2396,kabul,4,False
2397,kadai,4,False
2398,kafir,3,False
2399,kafka,4,False
2400,kahin,3,False
2401,kalki,5,False
2402,kalon,4,False
2403,kamba,5,False
2404,kamet,5,False
2405,kamia,4,False
2406,kansa,5,False
2407,kanzu,5,False
2408,kapok,5,False
2409,kappa,5,False
2410,kaput,5,False
2411,karat,5,False
2412,karen,5,False
2413,karma,5,False
2414,karok,5,False
2415,kasha,5,False
2416,kauai,4,False
2417,kauri,4,False
2418,kayak,5,False
2419,kazak,6,False
2420,kazan,5,False
2421,kazoo,6,False
2422,keats,5,True
2423,keble,3,False
2424,kedge,3,True
2425,keeps,5,True
2426,kempt,4,True
2427,kenaf,3,False
2428,kenya,4,False
2429,ketch,3,True
2430,keyed,4,True
2431,khaki,4,False
2432,khana,4,False
2433,khaya,5,False
2434,khmer,3,False
2435,khoja,4,False
2436,khoum,4,False
2437,khudd,3,False
2438,khuen,4,False
2439,kiack,4,True
2440,kiang,3,True
2441,kiddy,4,True
2442,kills,4,True
2443,kimbo,3,False
2444,kinds,4,True
2445,kings,3,True
2446,kinky,4,True
2447,kiosk,4,True
2448,kiowa,4,False
2449,kites,4,False
2450,kitty,4,True
2451,klutz,5,True
2452,knack,5,True
2453,knarl,4,True
2454,knave,5,False
2455,knead,3,False
2456,kneed,4,False
2457,kneel,4,False
2458,knees,5,False
2459,knell,5,False
2460,knife,3,False
2461,knish,4,True
2462,knock,4,True
2463,knoll,4,True
2464,knout,4,True
2465,known,6,True
2466,knows,5,True
2467,knurl,3,True
2468,knurr,4,True
2469,koala,5,True
2470,kobus,4,False
2471,kogia,3,False
2472,koine,3,False
2473,kokka,5,False
2474,kolam,4,False
2475,kongo,4,True
2476,kopek,6,False
2477,kopje,4,False
2478,koran,4,False
2479,korea,4,False
2480,kotow,5,True
2481,kraal,4,True
2482,kraft,4,True
2483,krait,4,True
2484,kraut,5,True
2485,krill,4,True
2486,krubi,3,False
2487,krupp,4,True
2488,kudzu,4,True
2489,kursi,4,True
2490,kurux,5,True
2491,kusan,4,False
2492,kvass,4,True
2493,kwack,6,True
2494,kwela,4,False
2495,kyles,5,False
2496,kylie,5,False
2497,kyoto,5,True
2498,label,4,False
2499,labor,4,False
2500,laced,3,False
2501,laden,4,False
2502,ladle,4,False
2503,ladys,4,False
2504,lagan,5,False
2505,lager,4,False
2506,lagos,4,False
2507,lahar,4,False
2508,laird,3,False
2509,laity,6,False
2510,lally,6,False
2511,lamba,6,False
2512,lamia,6,False
2513,lamna,5,False
2514,lampe,4,False
2515,lanai,5,False
2516,lance,3,False
2517,lands,4,False
2518,lanky,4,False
2519,lapel,5,False
2520,lapin,4,False
2521,lapis,5,False
2522,lapse,5,False
2523,larch,3,False
2524,lares,5,False
2525,large,4,False
2526,largo,4,False
2527,larid,3,False
2528,larix,4,False
2529,larum,4,False
2530,larus,5,False
2531,larva,5,False
2532,laser,5,False
2533,lashd,3,False
2534,lasso,4,False
2535,latch,4,False
2536,later,6,False
2537,latet,7,False
2538,latex,6,False
2539,lathe,4,False
2540,lathi,3,False
2541,latin,5,False
2542,laudo,4,False
2543,laugh,4,False
2544,laver,7,False
2545,laxly,5,False
2546,layby,5,False
2547,layer,8,False
2548,layia,6,False
2549,leach,2,True
2550,leads,2,True
2551,leafy,3,True
2552,leaky,4,True
2553,leaps,3,True
2554,learl,5,True
2555,learn,4,True
2556,lease,4,True
2557,leash,3,True
2558,least,3,True
2559,leave,5,True
2560,leben,3,False
2561,ledge,3,True
2562,ledum,3,True
2563,leech,4,True
2564,leeds,5,True
2565,leery,6,True
2566,legal,4,False
2567,legem,4,True
2568,leges,5,True
2569,leggy,5,True
2570,legis,3,True
2571,legon,3,True
2572,leman,4,False
2573,lemma,5,False
2574,lemna,4,False
2575,lemon,3,True
2576,lemur,4,True
2577,lends,4,True
2578,lenin,5,True
2579,lente,4,True
2580,lento,4,True
2581,leone,5,True
2582,lepas,5,False
2583,leper,5,True
2584,lepus,4,True
2585,lerot,4,True
2586,lethe,4,False
2587,letup,5,True
2588,leuco,4,True
2589,levee,6,True
2590,level,7,True
2591,lever,5,True
2592,levis,5,True
2593,levin,4,True
2594,lexis,5,True
2595,leyte,6,True
2596,lhasa,5,False
2597,liana,3,True
2598,libel,4,False
2599,libet,3,False
2600,libra,3,False
2601,libya,4,False
2602,licet,3,False
2603,licit,4,False
2604,liein,4,False
2605,liege,5,False
2606,lifer,3,False
2607,liger,3,False
2608,light,3,False
2609,ligne,4,False
2610,ligno,4,True
2611,liked,3,False
2612,likes,4,False
2613,likin,4,True
2614,lilac,4,False
2615,lilly,5,True
2616,limae,4,False
2617,limax,5,False
2618,limbo,4,False
2619,limbs,3,False
2620,limey,4,False
2621,limit,4,True
2622,limoe,3,False
2623,limpa,4,False
2624,lindy,4,True
2625,linea,3,False
2626,lined,4,False
2627,linen,5,False
2628,liner,4,False
2629,lines,5,False
2630,lingo,4,True
2631,lions,3,True
2632,lipid,3,True
2633,lisle,5,False
2634,lisom,4,True
2635,lists,5,True
2636,litem,4,False
2637,liter,5,False
2638,lites,6,False
2639,lithe,3,False
2640,lived,5,False
2641,liver,6,False
2642,lives,7,False
2643,livid,4,True
2644,livor,4,True
2645,llaga,4,True
2646,llama,6,True
2647,llano,5,True
2648,loach,2,True
2649,loamy,5,True
2650,loasa,5,True
2651,loath,3,True
2652,lobar,3,False
2653,lobby,4,False
2654,lobed,3,False
2655,local,6,False
2656,locke,3,False
2657,locks,3,False
2658,locos,5,False
2659,locum,4,False
2660,locus,4,False
2661,lodge,3,False
2662,loeil,4,False
2663,loess,5,False
2664,lofty,3,True
2665,logan,3,False
2666,logic,3,False
2667,logos,4,True
2668,loins,4,True
2669,loire,3,False
2670,lolly,5,True
2671,lonas,4,False
2672,loner,4,False
2673,longo,4,True
2674,looby,4,False
2675,loofa,4,False
2676,lookd,3,True
2677,looks,4,True
2678,loose,5,False
2679,lords,3,True
2680,lorry,4,True
2681,losel,7,False
2682,loser,5,False
2683,lotto,5,True
2684,lotus,4,True
2685,lough,3,True
2686,loupe,5,False
2687,loups,4,True
2688,louse,6,False
2689,lousy,5,True
2690,loved,5,False
2691,lover,6,False
2692,loves,5,False
2693,lovoa,4,False
2694,lower,7,False
2695,lowly,5,True
2696,loxia,5,False
2697,loyal,4,False
2698,lucan,4,False
2699,lucid,3,False
2700,lucky,4,False
2701,lucre,4,False
2702,lucri,3,False
2703,lucus,5,False
2704,luffa,4,False
2705,luger,4,False
2706,luggy,5,True
2707,lukes,5,False
2708,lulld,4,True
2709,lumen,4,False
2710,lumpy,4,True
2711,lunar,5,False
2712,lunch,3,True
2713,lunda,4,False
2714,lunge,4,False
2715,lungi,4,True
2716,lungs,4,True
2717,lupus,4,True
2718,lurch,4,True
2719,lurid,4,True
2720,lushy,4,False
2721,lusty,5,True
2722,lusus,5,True
2723,lutra,4,False
2724,luxor,4,True
2725,luyia,5,False
2726,luzon,5,True
2727,lygus,4,True
2728,lying,5,True
2729,lymph,4,True
2730,lynch,4,True
2731,lyram,5,False
2732,lyric,4,False
2733,lysis,5,True
2734,lysol,4,True
2735,maana,5,True
2736,mabap,5,False
2737,macao,4,False
2738,macaw,5,False
2739,macht,4,False
2740,macon,3,False
2741,macro,4,False
2742,macte,4,False
2743,madam,5,False
2744,madia,4,False
2745,madid,5,False
2746,madly,4,False
2747,mafia,3,False
2748,magic,4,False
2749,magma,5,False
2750,magna,5,False
2751,magni,4,False
2752,magno,4,False
2753,magog,4,False
2754,magus,4,False
2755,mahoe,4,False
2756,maidu,4,False
2757,maine,3,False
2758,major,4,False
2759,maker,4,False
2760,makes,5,False
2761,malay,6,False
2762,maldu,4,False
2763,maleo,4,False
2764,malis,4,False
2765,malmo,5,False
2766,malta,5,False
2767,malto,5,False
2768,malum,5,False
2769,malus,4,False
2770,malva,6,False
2771,mamba,8,False
